43802	赴
27407	阜
74200	附
28257	侮
58031	撫
13140	武
80251	舞
44227	葡
44331	蕪
07627	部
44100	封
47910	楓
77210	風
44401	葺
44164	蕗
23284	伏
12600	副
28247	復
41266	幅
77247	服
31266	福
78247	腹
38247	複
10247	覆
32100	淵
55027	弗
52030	払
35127	沸
22230	仏
27520	物
24300	鮒
80227	分
67020	吻
64086	噴
44186	墳
94086	憤
58027	扮
44809	焚
40601	奮
98927	粉
90801	糞
28927	紛
10227	雰
00400	文
77401	聞
10227	丙
28241	併
72801	兵
47141	塀
98227	幣
10409	平
98444	弊
41927	柄
80102	並
44248	蔽
77247	閉
72214	陛
90904	米
10806	頁
20241	僻
70104	壁
00141	癖
16602	碧
62200	別
98604	瞥
44253	蔑
88712	箆
23227	偏
00407	変
22027	片
88227	篇
23927	編
37302	辺
32304	返
33302	遍
21246	便
24412	勉
47412	娩
23440	弁
41546	鞭
26294	保
83627	舗
83127	鋪
60227	圃
53027	捕
21209	歩
53227	甫
33227	補
53027	輔
25937	穂
44427	募
44104	墓
44338	慕
53200	戊
44608	暮
77750	母
88142	簿
44601	菩
28240	倣
25258	俸
27712	包
60904	呆
47447	報
50508	奉
30103	宝
27754	峰
22504	峯
22227	崩
00212	庖
57012	抱
55058	捧
08240	放
00227	方
77220	朋
34132	法
37112	泡
00332	烹
17612	砲
27935	縫
77212	胞
44227	芳
44627	萌
44305	蓬
57154	蜂
00732	褒
00627	訪
55108	豊
57027	邦
87154	鋒
87712	飽
77210	鳳
77227	鵬
20302	乏
00710	亡
20227	傍
02600	剖
40127	坊
40427	妨
46260	帽
00331	忘
90010	忙
30227	房
60909	暴
07104	望
44904	某
45958	棒
60600	冒
20927	紡
70227	肪
72222	膨
04694	謀
26212	貌
77806	貿
83150	鉾
70227	防
63084	吠
51886	頬
12110	北
22285	僕
23000	卜
60104	墨
52085	撲
43900	朴
28540	牧
64014	睦
26922	穆
86100	釦
44427	勃
37147	没
13260	殆
47172	堀
46217	幌
40444	奔
50230	本
27620	翻
77210	凡
80102	盆
00252	摩
00262	磨
00213	魔
00294	麻
46115	埋
45490	妹
65090	昧
48940	枚
80757	毎
66015	哩
44981	槙
44227	幕
74284	膜
44912	枕
24327	鮪
41911	柾
28346	鱒
45900	桝
00230	亦
26284	俣
77400	又
55090	抹
50900	末
35190	沫
38301	迄
27233	侭
44227	繭
00266	麿
10227	万
96047	慢
34127	満
36147	漫
44407	蔓
65090	味
50900	未
25519	魅
77717	巳
88801	箕
26750	岬
30772	密
30136	蜜
35184	湊
44732	蓑
28932	稔
72232	脈
49420	妙
92914	粍
77747	民
67047	眠
17227	務
44207	夢
80331	無
23500	牟
17222	矛
10227	霧
17127	鵡
40996	椋
47427	婿
43432	娘
37800	冥
27602	名
80627	命
67020	明
67102	盟
39309	迷
87162	銘
67027	鳴
41414	姪
22510	牝
33150	滅
27412	免
46927	棉
26927	綿
21962	緬
10602	面
51462	麺
54084	摸
44984	模
44253	茂
00404	妄
17102	孟
20714	毛
47212	猛
00601	盲
27920	網
52914	耗
44232	蒙
24260	儲
40900	木
63338	黙
60101	目
40102	杢
27222	勿
88741	餅
43012	尤
30284	戻
97920	籾
44806	貰
77601	問
77331	悶
20940	紋
77001	門
27440	匁
44712	也
33160	冶
00247	夜
80427	爺
17427	耶
67122	野
17292	弥
80804	矢
71212	厄
27247	役
27920	約
44904	薬
07687	訳
67115	躍
05127	靖
47920	柳
44448	薮
85137	鑓
98021	愉
80332	愈
35160	油
00132	癒
08621	諭
58021	輸
60015	唯
24260	佑
21247	優
17427	勇
40407	友
30227	宥
22770	幽
28334	悠
10407	憂
56041	揖
40227	有
45960	柚
37127	湧
37127	涌
48264	猶
83684	猷
50600	由
34260	祐
38268	裕
02627	誘
38304	遊
60717	邑
27127	郵
40715	雄
15236	融
27200	夕
17202	予
80904	余
21127	与
90601	誉
77801	輿
11286	預
20227	傭
24727	幼
42484	妖
30608	容
00227	庸
56027	揚
52072	揺
50015	擁
67015	曜
46927	楊
48992	様
38151	洋
33168	溶
93868	熔
77220	用
30331	窯
80501	羊
97215	耀
44904	葉
44608	蓉
10404	要
02672	謡
67127	踊
32307	遥
76227	陽
80732	養
87338	慾
57020	抑
87682	欲
32184	沃
38168	浴
17108	翌
17801	翼
33181	淀
60915	羅
56193	螺
36294	裸
50900	来
44905	莱
51986	頼
10601	雷
37164	洛
27964	絡
44164	落
17664	酪
22610	乱
77720	卵
22217	嵐
47920	欄
38112	濫
44102	藍
44227	蘭
78212	覧
22900	利
50006	吏
77247	履
40407	李
22904	梨
16115	理
10127	璃
00120	痢
00732	裏
36215	裡
60105	里
00215	離
74214	陸
25207	律
00403	率
00108	立
44257	葎
50096	掠
67064	略
72100	劉
30112	流
37162	溜
10112	琉
77602	留
10612	硫
90918	粒
77215	隆
00716	竜
01211	龍
26262	侶
21236	慮
08232	旅
21227	虜
17207	了
00217	亮
24296	僚
10227	両
34147	凌
30906	寮
94900	料
33904	梁
30196	涼
49217	猟
00196	療
64096	瞭
24947	稜
96915	糧
30732	良
00696	諒
34309	遼
60105	量
74247	陵
81386	領
40027	力
27999	緑
28227	倫
71215	厘
44990	林
34190	淋
99859	燐
14190	琳
78766	臨
58027	輪
79259	隣
29359	鱗
09259	麟
17162	瑠
60104	塁
33184	涙
60903	累
91886	類
80302	令
28232	伶
22200	例
38132	冷
74227	励
22386	嶺
98032	怜
18132	玲
32210	礼
44302	苓
88132	鈴
45999	隷
10302	零
10102	霊
11212	麗
28732	齢
71269	暦
71211	歴
12200	列
90427	劣
12330	烈
12732	裂
00237	廉
00333	恋
99059	憐
35130	漣
95896	煉
88237	簾
25996	練
12472	聯
44305	蓮
35300	連
85196	錬
60602	呂
27603	魯
47963	櫓
93807	炉
67864	賂
67164	路
10164	露
90427	労
50404	婁
00227	廊
10441	弄
37720	朗
49944	楼
47927	榔
33132	浪
37127	漏
30502	牢
43232	狼
88716	篭
44712	老
01401	聾
59117	蝋
37727	郎
00800	六
44212	麓
37299	禄
74227	肋
87199	録
08627	論
22244	倭
26900	和
02664	話
10101	歪
64827	賄
74227	脇
53330	惑
47941	枠
03327	鷲
10102	亙
10106	亘
26327	鰐
03614	詫
44904	藁
44282	蕨
43912	椀
30127	湾
13612	碗
73212	腕
43100	弌
10027	丐
10109	丕
80200	个
22770	丱
30000	丶
55000	丼
20000	丿
40000	乂
20112	乖
20901	乘
22210	亂
20000	亅
17232	豫
50007	亊
87622	舒
43100	弍
10400	于
10102	亞
17104	亟
-1	亠
00217	亢
00906	亰
00714	亳
00106	亶
88000	从
27227	仍
71280	仄
23200	仆
24227	仂
25200	仗
27220	仞
27240	仭
22240	仟
28220	价
20217	伉
25280	佚
24260	估
25227	佛
27220	佝
23212	佗
23221	佇
24261	佶
27227	侈
25290	侏
23214	侘
22213	佻
27210	佩
21262	佰
24227	侑
28251	佯
40908	來
80227	侖
25212	儘
26212	俔
23284	俟
87812	俎
22247	俘
27212	俛
27227	俑
26215	俚
22200	俐
28227	俤
25206	俥
24221	倚
27264	倨
27272	倔
27212	倪
23212	倥
20248	倅
27241	伜
27240	俶
26260	倡
25227	倩
21246	倬
26240	俾
20240	俯
27220	們
21227	倆
21214	偃
27247	假
80606	會
22262	偕
20222	偐
26227	偈
28240	做
24260	偖
27232	偬
28232	偸
26213	傀
28240	傚
23242	傅
21216	傴
28240	傲
80886	僉
21217	僊
25243	傳
25244	僂
24261	僖
22227	僞
24212	僥
21261	僭
25268	僣
20215	僮
21286	價
21216	僵
28286	儉
20227	儁
25232	儂
28212	儖
20223	儕
24241	儔
24227	儚
26260	儡
20215	儺
21212	儷
26248	儼
29231	儻
22010	儿
10212	兀
77212	兒
80212	兌
27413	兔
44212	兢
00212	竸
10227	兩
80232	兪
80027	兮
12801	冀
77220	冂
77220	囘
77440	册
50447	冉
77608	冏
50227	冑
55447	冓
60412	冕
37020	冖
37413	冤
77214	冦
37232	冢
37327	冩
37227	冪
30100	冫
35180	决
31112	冱
35106	冲
32190	冰
36112	况
32100	冽
36100	凅
30196	凉
30191	凛
77210	几
21241	處
77210	凩
22217	凭
77210	凰
22770	凵
17772	凾
17440	刄
22400	刋
52800	刔
22200	刎
47720	刧
72400	刪
22600	刮
42200	刳
42900	刹
87420	剏
12100	剄
42210	剋
52900	剌
42600	剞
62200	剔
80227	剪
22100	剴
22900	剩
42600	剳
22900	剿
12900	剽
82800	劍
87840	劔
87820	劒
87820	剱
70227	劈
02200	劑
00441	辨
00441	辧
24627	劬
14627	劭
44627	劼
90427	劵
14127	勁
04927	勍
60127	勗
99427	勞
54827	勣
24927	勦
88727	飭
14227	勠
24327	勳
74227	勵
44227	勸
27020	勹
27420	匆
27720	匈
27620	甸
27220	匍
27620	匐
47212	匏
22710	匕
71710	匚
71715	匣
71711	匯
71718	匱
71718	匳
71710	匸
71716	區
40401	卆
44000	卅
44770	丗
40440	卉
12217	卍
30401	凖
00230	卞
77220	卩
72212	卮
27220	夘
87620	卻
90712	卷
71200	厂
71214	厖
71220	厠
71247	厦
71282	厥
71221	厮
71248	厰
20730	厶
23202	參
88732	簒
20407	雙
77407	叟
60407	曼
99407	燮
61020	叮
67020	叨
68000	叭
68000	叺
61040	吁
65000	吽
61040	呀
62021	听
60017	吭
62010	吼
63012	吮
64027	吶
68027	吩
00604	吝
67087	呎
63092	咏
61020	呵
23604	咎
60032	呟
62030	呱
66050	呷
22601	呰
66217	咒
65006	呻
67012	咀
67040	呶
62072	咄
64000	咐
67012	咆
64014	哇
66027	咢
53200	咸
61014	咥
60048	咬
64081	哄
68061	哈
37608	咨
76808	咫
61064	哂
63014	咤
64012	咾
77227	咼
61021	哘
10621	哥
63050	哦
64027	唏
61061	唔
61046	哽
64047	哮
66804	哭
63027	哺
61041	哢
68033	唹
61014	啀
67020	啣
63012	啌
20601	售
67047	啜
61046	啅
69089	啖
67077	啗
68032	唸
63084	唳
66000	啝
67032	喙
63064	喀
67064	咯
63050	喊
66027	喟
00602	啻
69080	啾
62027	喘
67020	喞
66500	單
60027	啼
64027	喃
68037	喩
62000	喇
60017	喨
67027	嗚
66084	嗅
68012	嗟
61047	嗄
64061	嗜
62036	嗤
64081	嗔
61016	嘔
68040	嗷
65086	嘖
68084	嗾
67082	嗽
60094	嘛
65030	嗹
64018	噎
66661	噐
99606	營
62027	嘴
62021	嘶
67020	嘲
68031	嘸
60361	噫
64091	噤
65027	嘯
68018	噬
66094	噪
64027	嚆
63021	嚀
66021	嚊
62000	嚠
64081	嚔
64081	嚏
64031	嚥
27227	嚮
66044	嚶
66248	嚴
66668	囂
62046	嚼
61041	囁
60015	囃
65043	囀
64031	囈
68066	囎
67027	囑
67072	囓
60000	囗
60214	囮
60302	囹
60227	圀
60227	囿
60601	圄
60401	圉
60712	圈
60153	國
60506	圍
60806	圓
60343	團
60604	圖
40601	嗇
60732	圜
48100	圦
41130	圷
42170	圸
47182	坎
42121	圻
41110	址
41190	坏
44170	坩
20105	埀
23104	垈
44147	坡
44100	坿
47112	垉
40182	垓
47132	垠
41121	垳
41114	垤
48141	垪
41131	垰
43184	埃
47127	埆
43127	埔
42149	埒
42142	埓
10104	堊
44114	埖
40148	埣
47120	堋
41114	堙
47127	堝
48127	塲
26104	堡
47127	塢
99104	塋
38104	塰
77147	毀
44141	塒
46111	堽
52104	塹
67104	墅
47120	墹
41112	墟
48146	墫
47184	墺
40132	壞
44161	墻
44164	墸
74104	墮
00104	壅
71214	壓
27104	壑
45112	壗
40186	壙
60104	壘
41114	壥
46131	壜
40132	壤
01104	壟
24210	壯
40107	壺
40108	壹
47127	壻
40102	壼
40641	壽
27400	夂
47400	夊
27407	夐
17207	夛
44207	梦
67927	夥
50800	夬
20804	夭
40408	夲
40027	夸
40808	夾
00621	竒
00804	奕
27804	奐
40104	奎
20804	奚
24804	奘
40604	奢
80804	奠
27804	奧
27804	奬
40716	奩
41440	奸
47420	妁
24240	妝
21244	佞
20244	侫
42410	妣
46410	妲
47450	姆
45482	姨
80404	姜
41440	妍
42414	姙
42413	姚
43450	娥
46427	娟
39404	娑
47427	娜
45427	娉
46427	娚
41420	婀
42414	婬
43412	婉
47440	娵
17404	娶
46440	婢
44404	婪
47467	媚
46412	媼
45447	媾
47427	嫋
47447	嫂
41427	媽
41427	嫣
41416	嫗
49427	嫦
48440	嫩
41491	嫖
47420	嫺
47420	嫻
42427	嬌
46456	嬋
70404	嬖
66427	嬲
44440	嫐
43486	嬪
46421	嬶
47486	嬾
40432	孃
43450	孅
41461	孀
17407	孑
17407	孕
20407	孚
40407	孛
47407	孥
10482	孩
05417	孰
80407	孳
72747	孵
77407	學
00407	斈
11427	孺
30320	宀
30712	它
30712	宦
30232	宸
30413	寃
30214	寇
30215	寉
30801	寔
30295	寐
30261	寤
30806	實
30247	寢
30804	寞
30202	寥
30327	寫
30732	寰
30806	寶
30806	寳
44210	尅
27242	將
50343	專
34100	對
80900	尓
49720	尠
40012	尢
43214	尨
77207	尸
17507	尹
77212	屁
77272	屆
77294	屎
77286	屓
77247	屐
77241	屏
77247	孱
77227	屬
22400	屮
22710	乢
22227	屶
28717	屹
22247	岌
22207	岑
80772	岔
22404	妛
25760	岫
22740	岻
26702	岶
21749	岼
27747	岷
23740	峅
21760	岾
22601	峇
24741	峙
22553	峩
24788	峽
21746	峺
29727	峭
22327	嶌
28768	峪
22504	崋
21714	崕
22227	崗
22621	嵜
22109	崟
27772	崛
22712	崑
22215	崔
22757	崢
24747	崚
22227	崙
28727	崘
22782	嵌
60772	嵒
26727	嵎
27767	嵋
22513	嵬
22102	嵳
27727	嵶
21716	嶇
22521	嶄
20746	嶂
24712	嶢
22718	嶝
28753	嶬
28786	嶮
22284	嶽
22215	嶐
22881	嶷
27781	嶼
27713	巉
22413	巍
22886	巓
22772	巒
22248	巖
72037	巛
10108	巫
17717	已
72217	巵
72227	帋
17227	帚
45280	帙
47227	帑
26227	帛
44227	帶
40215	帷
47214	幄
44256	幃
41286	幀
47280	幎
46200	幗
46247	幔
43250	幟
40215	幢
98227	幤
44227	幇
11440	幵
80441	并
20732	幺
00232	麼
00200	广
00251	庠
00220	廁
00260	廂
00247	廈
00212	廐
00247	廏
00222	廖
00286	廣
00221	廝
00240	廚
00214	廛
00247	廢
00231	廡
00252	廨
00294	廩
00212	廬
00215	廱
00231	廳
00236	廰
10400	廴
15406	廸
44000	廾
00443	弃
24441	弉
27449	彝
27442	彜
43000	弋
43940	弑
17102	弖
47027	弩
11240	弭
17220	弸
11221	彁
16256	彈
11227	彌
22027	彎
00027	弯
27102	彑
27232	彖
55177	彗
27905	彙
20202	彡
42122	彭
20202	彳
20227	彷
25210	徃
27212	徂
25227	彿
26200	徊
27232	很
21212	徑
27220	徇
28281	從
21281	徙
21211	徘
24298	徠
26214	徨
22272	徭
28240	徼
94000	忖
92021	忻
98040	忤
97012	忸
94012	忱
10338	忝
40331	悳
80332	忿
93060	怡
94014	恠
94060	怙
97020	怐
97012	怩
80331	怎
27332	怱
96010	怛
96002	怕
95027	怫
91049	怦
95080	怏
93092	怺
40331	恚
22331	恁
97064	恪
24339	恷
97020	恟
94027	恊
91012	恆
99012	恍
37338	恣
94041	恃
97012	恤
97020	恂
92064	恬
97020	恫
80331	恙
96027	悁
96041	悍
97081	惧
96000	悃
95096	悚
99027	悄
93047	悛
94047	悖
97012	悗
96017	悒
92000	悧
90064	悋
10331	惡
92047	悸
50333	惠
99012	惓
90048	悴
97041	忰
95044	悽
97020	惆
91032	悵
97020	惘
96012	慍
96027	愕
21332	愆
96014	惶
50336	惷
99080	愀
92027	惴
96015	惺
93016	愃
97032	愡
92000	惻
92062	惱
78334	愍
98047	愎
27334	慇
98017	愾
47334	愨
96013	愧
98037	慊
71239	愿
92081	愼
87332	愬
98067	愴
93042	愽
37332	慂
91094	慄
97014	慳
90099	慷
93022	慘
52332	慙
92021	慚
28338	慫
97062	慴
98027	慯
94036	慥
95043	慱
94027	慟
71331	慝
91091	慓
90027	慵
40336	憙
43338	憖
24337	憇
96096	憬
90031	憔
96056	憚
24332	憊
31332	憑
97020	憫
98031	憮
96041	懌
97084	懊
00231	應
90032	懷
97052	懈
44332	懃
96094	懆
97061	憺
44339	懋
60915	罹
90094	懍
91027	懦
34332	懣
97086	懶
93050	懺
93050	懴
47138	懿
94015	懽
96015	懼
91041	懾
22339	戀
53000	戈
53700	戉
53200	戍
53200	戌
53503	戔
10503	戛
10503	戞
43750	戡
43250	截
13250	戮
63550	戰
23250	戲
13250	戳
30227	扁
52010	扎
51040	扞
56000	扣
51012	扛
57043	扠
57020	扨
51012	扼
51014	抂
55080	抉
53050	找
57022	抒
52030	抓
54000	抖
53047	拔
50030	抃
51090	抔
54027	拗
54070	拑
55006	抻
47502	拏
80502	拿
52041	拆
57061	擔
51060	拈
21550	拜
59050	拌
54000	拊
55027	拂
57050	拇
54012	抛
50018	拉
57064	挌
54061	拮
54081	拱
57020	挧
54014	挂
57502	挈
57019	拯
54047	拵
56027	捐
54088	挾
56041	捍
57047	搜
56014	捏
50047	掖
54021	掎
57082	掀
57040	掫
52015	捶
22502	掣
57020	掏
51046	掉
53081	掟
58027	掵
57020	捫
53084	捩
57032	掾
52062	揩
55096	揀
52084	揆
52027	揣
57094	揉
52077	插
57027	揶
58021	揄
57072	搖
30502	搴
55047	搆
58012	搓
57027	搦
58067	搶
51041	攝
57027	搗
56027	搨
53042	搏
52015	摧
45502	摯
55043	摶
57022	摎
57012	攪
52021	撕
54012	撓
52047	撥
54096	撩
59027	撈
53035	撼
51032	據
58027	擒
50016	擅
56041	擇
54035	撻
70502	擘
51061	擂
57020	擱
77502	擧
77508	舉
50023	擠
54014	擡
53060	抬
54041	擣
53086	擯
58012	攬
58021	擶
50086	擴
57027	擲
56012	擺
44502	攀
52094	擽
50032	攘
52027	攜
55086	攅
50015	攤
22502	攣
56047	攫
21407	攴
80400	攵
18240	攷
28740	收
28240	攸
68040	畋
08440	效
58240	敖
58940	敕
81947	敍
88940	敘
98240	敞
98240	敝
01247	敲
58440	數
88840	斂
98212	斃
22408	變
24200	斛
44700	斟
12621	斫
22721	斷
08247	旃
08227	旆
00227	旁
08214	旄
08215	旌
08212	旒
08269	旛
02269	旙
10412	无
71412	旡
60401	旱
60904	杲
60804	昊
60281	昃
60400	旻
40609	杳
67012	昵
36900	昶
60727	昴
60227	昜
60404	晏
69012	晄
10601	晉
60113	晁
64027	晞
50106	晝
61061	晤
64061	晧
60232	晨
60253	晟
52602	晢
62021	晰
60111	暃
60502	暈
64085	暎
67052	暉
63016	暄
66027	暘
67080	暝
21106	曁
36301	暹
64012	曉
68040	暾
98604	暼
64054	曄
64096	暸
62047	曖
64032	曚
60086	曠
60032	昿
68053	曦
60732	曩
60100	曰
53000	曵
60727	曷
72272	朏
73232	朖
44227	朞
74232	朦
71211	朧
10527	霸
43212	朮
50902	朿
17904	朶
48900	杁
44927	朸
47920	朷
41940	杆
47917	杞
41912	杠
43940	杙
42970	杣
41927	杤
41914	枉
40339	杰
40732	枩
47922	杼
49920	杪
48927	枌
40927	枋
43907	枦
44900	枡
41940	枅
46900	枷
41920	柯
46927	枴
50906	柬
46980	枳
41918	柩
47920	枸
47912	柤
48911	柞
42941	柝
42940	柢
42972	柮
47917	枹
44900	柎
40918	柆
42930	柧
48966	檜
11904	栞
41911	框
47920	栩
25904	桀
44927	桍
44927	栲
41914	桎
40912	梳
44947	栫
43950	桙
49977	档
47927	桷
46941	桿
27904	梟
44961	梏
43947	梭
42917	梔
27294	條
47927	梛
42941	梃
44941	檮
42981	梹
42947	桴
44217	梵
46960	梠
44231	梺
41912	椏
46914	梍
47967	桾
40947	椁
44904	棊
47920	椈
55992	棘
46900	椢
49927	椦
47920	棡
43912	椌
46912	棍
42964	棔
43953	棧
43991	棕
42947	椶
47940	椒
40944	椄
50902	棗
45999	棣
46900	椥
41946	棹
90904	棠
48932	棯
40940	椨
48912	椪
47920	椚
45981	椣
42900	椡
48927	棆
47912	楹
42962	楷
47920	楜
49980	楸
46941	楫
47984	楔
46992	楾
44960	楮
44918	椹
40927	楴
47932	椽
44990	楙
47927	椰
48932	楡
46927	楞
45996	楝
43914	榁
44994	楪
46912	榲
99904	榮
46913	槐
42918	榿
40927	槁
41986	槓
47927	榾
48912	槎
30904	寨
87904	槊
47927	槝
46927	榻
27904	槃
41911	榧
41989	樮
43942	榑
47980	榠
40927	榜
43968	榕
47962	榴
40916	槞
47927	槨
22904	樂
47922	樛
44915	槿
44915	權
46948	槹
44900	槲
52904	槧
48981	樅
40932	榱
41916	樞
43950	槭
42994	樔
45943	槫
44804	樊
43972	樒
43936	櫁
48992	樣
45944	樓
48940	橄
47986	樌
44961	橲
46947	樶
46960	橸
42914	橇
44927	橢
42918	橙
40915	橦
44912	橈
42985	樸
47927	樢
47961	檐
40936	檍
48904	檠
48940	檄
48986	檢
44961	檣
70904	檗
44904	蘗
48912	檻
41918	櫃
47915	櫂
43921	檸
43986	檳
44932	檬
47932	櫞
46960	櫑
42994	櫟
42994	檪
47920	櫚
41911	櫪
46944	櫻
47952	欅
44904	蘖
41961	櫺
22904	欒
48912	欖
44722	鬱
46912	欟
27882	欸
47282	欷
37102	盜
47682	欹
87782	飮
67782	歇
27782	歃
87282	歉
77782	歐
87182	歙
27282	歔
87882	歛
77882	歟
47282	歡
27127	歸
10207	歹
17247	歿
12284	殀
18222	殄
15280	殃
12247	殍
13253	殘
10261	殕
16286	殞
18227	殤
14218	殪
16256	殫
13286	殯
13251	殲
13250	殱
77407	殳
27247	殷
47247	殼
77747	毆
77550	毋
80712	毓
90714	毟
23719	毬
00714	毫
20714	毳
29718	毯
00214	麾
02114	氈
07747	氓
80017	气
80217	氛
80617	氤
80917	氣
10902	汞
32170	汕
34110	汢
31114	汪
32121	沂
31112	沍
31110	沚
33100	沁
35127	沛
38127	汾
36100	汨
32147	汳
37147	沒
34190	沐
34117	泄
35180	泱
32130	泓
34160	沽
36100	泗
36100	泅
32141	泝
37112	沮
33112	沱
31160	沾
36100	沺
32132	泛
37147	泯
31149	泙
36100	泪
35182	洟
21221	衍
37120	洶
37112	洫
38161	洽
39112	洸
35190	洙
37120	洵
36100	洳
31164	洒
32100	洌
33112	浣
36127	涓
33132	浤
33147	浚
34188	浹
32121	浙
32141	涎
38127	涕
34141	濤
36114	涅
34116	淹
32100	渕
32100	渊
37172	涵
34181	淇
38119	淦
36100	涸
34127	淆
30148	淬
38132	淞
39127	淌
32157	淨
35144	淒
32121	淅
33153	淺
33191	淙
38133	淤
34114	淕
38127	淪
30115	淮
36127	渭
31114	湮
34121	渮
37184	渙
32147	湲
36114	湟
37152	渾
34116	渣
39180	湫
34194	渫
36192	湶
32127	湍
30121	渟
31150	湃
39120	渺
31162	湎
34127	渤
34127	滿
38121	渝
38147	游
32100	溂
32184	溪
34112	溘
36112	滉
36100	溷
33141	滓
31143	溽
37120	溯
38167	滄
37147	溲
32177	滔
79299	滕
30165	溏
33142	溥
30127	滂
37180	溟
21986	潁
31117	漑
34115	灌
33117	滬
38140	滸
30132	滾
27902	漿
33122	滲
37182	漱
34127	滯
31132	漲
37194	滌
38192	漾
30127	漓
31160	滷
34112	澆
37147	潺
34127	潸
31111	澁
37111	澀
37146	潯
31161	潛
34161	濳
31146	潭
38140	澂
30115	潼
32169	潘
32122	澎
31162	澑
30137	濂
34196	潦
37184	澳
38141	澣
36194	澡
36141	澤
37161	澹
34186	濆
31132	澪
30123	濟
36133	濕
31168	濬
31127	濔
33121	濘
33186	濱
32185	濮
34132	濛
33127	瀉
33169	瀋
33153	濺
36199	瀑
38132	瀁
32100	瀏
31136	濾
30117	瀛
38127	瀚
34160	潴
31111	瀝
31112	瀘
34127	瀟
31127	瀰
37120	瀾
38140	瀲
31112	灑
32127	灣
27809	炙
99820	炒
97820	炯
97820	烱
91817	炬
98811	炸
91827	炳
97812	炮
96800	烟
24339	烋
17331	烝
97864	烙
10327	焉
97854	烽
96812	焜
90861	焙
97884	煥
77331	煕
27331	熈
67332	煦
99417	煢
96814	煌
92847	煖
96827	煬
20331	熏
92831	燻
96830	熄
91886	熕
74809	熨
58334	熬
97820	燗
40336	熹
93850	熾
94812	燒
98840	燉
92869	燔
94896	燎
97884	燠
97847	燬
98833	燧
94835	燵
95812	燼
11809	燹
97815	燿
92894	爍
91812	爐
97820	爛
77809	爨
20507	爭
77231	爬
20407	爰
20227	爲
40400	爻
47412	爼
22200	爿
24290	牀
24261	牆
23053	牋
24086	牘
22540	牴
21561	牾
27502	犂
22500	犁
25505	犇
20527	犒
99502	犖
24586	犢
28553	犧
43212	犹
44200	犲
47212	狃
45206	狆
49280	狄
46250	狎
45227	狒
47264	狢
47232	狠
40248	狡
44288	狹
46227	狷
27284	倏
44221	猗
47212	猊
45227	猜
46260	猖
40248	猝
47284	猴
42227	猯
46215	猩
46232	猥
47227	猾
27804	獎
44284	獏
63384	默
41282	獗
48266	獪
46227	獨
43221	獰
63684	獸
42212	獵
23284	獻
47286	獺
16100	珈
13140	玳
17192	珎
14147	玻
16102	珀
11140	珥
17110	珮
17164	珞
11162	璢
13132	琅
17127	瑯
11117	琥
11161	珸
11111	琲
14132	琺
17147	瑕
17152	琿
11334	瑟
12162	瑙
16160	瑁
18121	瑜
99103	瑩
16113	瑰
19186	瑣
11127	瑪
12172	瑶
14115	瑾
10146	璋
12185	璞
70103	璧
17147	瓊
11111	瓏
16144	瓔
19144	珱
42230	瓠
00441	瓣
14710	瓧
12714	瓩
80717	瓮
15711	瓲
18712	瓰
12711	瓱
11716	瓸
37717	瓷
11117	甄
29717	甃
11711	甅
71717	甌
51317	甎
44717	甍
00717	甕
70717	甓
90774	甞
15501	甦
17227	甬
60201	甼
90600	畄
68020	畍
65000	畊
65080	畉
68022	畛
02630	畆
23608	畚
60032	畩
64041	畤
60604	畧
50106	畫
68094	畭
64021	畸
90606	當
11116	疆
64041	疇
65040	畴
60102	疊
60102	疉
60102	疂
00121	疔
00187	疚
00172	疝
00128	疥
00112	疣
00160	痂
00174	疳
00132	痃
00112	疵
00112	疽
00116	疸
00133	疼
00112	疱
00182	痍
00114	痊
00151	痒
00112	痙
00131	痣
00169	痞
00121	痾
00144	痿
00160	痼
00148	瘁
00189	痰
00146	痺
00117	痲
00194	痳
00117	瘋
00127	瘍
00121	瘉
00112	瘟
00114	瘧
00127	瘠
00167	瘡
00147	瘢
00162	瘤
00146	瘴
00193	瘰
00144	瘻
00127	癇
00147	癈
00127	癆
00147	癜
00127	癘
00181	癡
00132	癢
00115	癨
00186	癩
00186	癪
00111	癧
00151	癬
00115	癰
00186	癲
12802	癶
12804	癸
12247	發
26712	皀
26212	皃
22647	皈
26408	皋
20648	皎
23612	皖
24661	皓
42602	皙
22618	皚
47212	皰
24447	皴
34547	皸
47256	皹
24447	皺
10102	盂
40102	盍
80102	盖
80102	盒
53102	盞
50102	盡
77102	盥
21212	盧
36102	盪
44102	蘯
68027	盻
64012	眈
69020	眇
61027	眄
60032	眩
67017	眤
22801	眞
22601	眥
62010	眦
65090	眛
90608	眷
63050	眸
68027	睇
61014	睚
67012	睨
65081	睫
65027	睛
66040	睥
21608	睿
26401	睾
64060	睹
63065	瞎
64081	瞋
67080	瞑
69014	瞠
64027	瞞
68040	瞰
65086	瞶
62047	瞹
66215	瞿
68086	瞼
44604	瞽
67061	瞻
64032	矇
66407	矍
40112	矗
67027	矚
18227	矜
23804	矣
82844	矮
11612	矼
17620	砌
12610	砒
10686	礦
17612	砠
11627	礪
14614	硅
10648	碎
14614	硴
34602	碆
17620	硼
10661	碚
17699	碌
16627	碣
11686	碵
14618	碪
12662	碯
12618	磑
17627	磆
18612	磋
15694	磔
17632	碾
11627	碼
10627	磅
10662	磊
47602	磬
15686	磧
15643	磚
14612	磽
12618	磴
17684	礇
